date,Total,DeepSeek,OpenAI,Anthropic,Google,Zhipu,Qwen,Minimax,Moonshot,Mistral,xAI,Tencent,Xiaomi,Meta,Nvidia,Other,Stepfun,OpenRouter,Poolside,Stealth,Inclusionai,Arcee,Cohere,Nex-agi,Tngtech,Upstage,Kwaipilot,Perplexity,Baai,Microsoft,Bytedance-seed,Sentence-transformers
2026-05-07,3908.2737,399.4535,334.4448,623.9555,540.3077,159.1483,93.5683,131.3059,263.1961,16.1420,115.1436,484.8088,21.2881,0.0000,80.4362,413.4459,73.5716,75.3775,30.5539,0.0000,36.3646,15.7613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-08,3795.8726,441.4670,299.6434,643.7201,487.2756,139.8639,89.4201,176.7670,226.0008,15.8386,93.4970,472.3497,21.9546,0.0000,83.3611,390.3374,78.8848,87.0426,33.6261,0.0000,0.0000,14.8228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-09,3175.2348,434.8305,240.6308,433.0545,404.0268,81.4401,74.6570,129.8497,188.6593,18.4072,69.0777,433.0048,17.9565,10.1745,84.1666,337.1139,68.5349,55.0653,31.2625,0.0000,49.6721,13.6501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-10,3165.8204,419.8479,245.6580,380.0157,405.5850,96.5045,64.4320,130.6364,193.5334,19.1441,88.3395,421.5430,28.9088,12.8147,82.6503,319.7606,70.9075,78.0985,30.1216,0.0000,65.4869,11.8320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-11,3904.4600,489.4292,284.0260,597.5936,555.0152,91.4773,106.2597,158.1571,262.9442,18.1890,78.5422,439.0933,22.6070,15.5937,88.8026,413.2454,72.4098,90.1515,34.5775,0.0000,86.3458,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-12,4090.6881,495.3223,304.0278,677.9644,581.4252,111.4656,171.8568,152.0998,265.5245,17.5381,71.1064,396.4790,36.7103,15.1406,93.0467,417.5639,79.0376,73.5294,32.4358,0.0000,98.4138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-13,4158.8547,541.0210,347.3169,684.8479,566.7762,123.2398,171.3155,157.1906,259.6927,18.1848,62.1897,332.2291,41.8234,0.0000,90.8754,416.1888,108.1345,104.9627,33.4777,0.0000,99.3883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-14,4054.6317,556.2351,275.7717,682.9989,587.9999,129.5233,123.3093,142.1479,183.5697,18.3997,67.2192,377.1988,27.3546,0.0000,90.2930,416.0292,113.5633,131.9862,32.0076,0.0000,99.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-15,4058.1628,658.9604,336.7016,645.3857,498.7911,174.4242,105.0465,140.4960,152.7615,18.3326,66.6501,359.9708,24.6014,0.0000,86.9283,438.8250,112.1173,155.0438,31.8375,0.0000,51.2889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-16,3258.6618,679.4749,248.1161,389.5730,450.1156,89.0523,84.4732,126.9617,107.4000,20.5648,0.0000,339.5710,19.5663,0.0000,84.2911,325.6664,106.7769,153.3711,33.6872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-17,3380.2233,670.7036,260.8944,359.9546,471.0116,98.7902,74.6367,104.2130,94.4096,23.8953,0.0000,411.0490,27.8873,11.2605,81.3285,341.9976,116.5001,185.7423,34.2028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7461,0.0000,0.0000,0.0000,0.0000
2026-05-18,4054.8379,765.6417,326.6115,534.6912,565.7533,110.5383,58.7762,123.5695,163.0096,20.5224,11.8833,461.4236,48.9414,13.4344,83.3684,408.4728,122.7354,198.5411,36.9237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-19,4209.2737,785.5060,362.9434,632.5301,598.4007,109.6638,75.5556,122.9176,165.7675,18.3949,16.8025,438.4126,19.5792,17.2479,80.6497,427.5322,111.4500,189.0897,36.8302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-20,4430.5597,810.5269,409.4556,675.7731,655.6062,143.9233,78.3348,111.7063,163.5089,18.0824,0.0000,458.3160,40.3680,19.2465,81.4982,422.7217,106.2989,198.2483,36.9447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-21,4404.5659,786.1294,375.4594,839.0121,676.6287,102.1720,103.0726,116.1464,113.4656,17.7079,13.2193,467.9411,40.6183,0.0000,90.3584,416.6403,108.1049,98.1970,39.6924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-22,4542.4551,929.1242,405.5477,898.8123,639.7503,94.6636,97.7985,100.7871,112.0459,34.1378,0.0000,436.0641,50.1956,0.0000,93.0116,429.8282,90.9678,90.5092,39.2114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-23,3552.6762,570.4532,280.2050,569.5714,479.6353,126.3254,65.1426,91.3390,78.6539,19.7325,0.0000,407.5497,122.0726,0.0000,89.4606,356.2879,71.2898,189.3397,35.6175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-24,3725.8365,882.7047,278.1399,515.3360,465.1876,77.6859,72.9309,82.9603,90.6016,21.8330,0.0000,400.8724,91.9230,12.7993,92.8181,363.5598,51.6163,187.5184,37.3495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-25,4239.1567,920.7718,329.1816,707.7300,550.2785,88.0247,97.4538,92.4466,96.4662,31.0372,0.0000,419.2607,91.7258,13.8840,97.1178,421.0847,12.5291,215.7390,42.2118,0.0000,12.2133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-26,4946.0423,916.1187,359.4828,1185.0717,590.2022,141.1425,103.8474,102.3932,92.8881,20.1266,0.0000,435.8217,177.1847,0.0000,95.5353,409.2009,0.0000,227.0751,73.6312,0.0000,16.3202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-27,4706.4181,764.8490,411.0405,850.5619,595.8252,138.4444,90.3498,114.0537,160.7261,20.9300,14.1543,482.6976,231.9006,0.0000,96.1001,394.2874,0.0000,239.3334,101.1640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-28,4986.7808,735.0315,396.3113,802.6007,645.3134,154.8712,106.6511,103.1426,150.6510,20.3494,0.0000,527.2158,485.1375,0.0000,97.8904,405.7372,0.0000,230.5556,103.3510,0.0000,21.9710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-29,4685.8258,743.9223,343.0075,742.7568,593.2239,116.2228,114.9901,89.1023,85.8808,20.3884,0.0000,418.7967,550.8330,0.0000,98.4909,410.6702,0.0000,229.1363,101.4946,0.0000,26.9091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-30,4040.1184,609.0227,275.8793,524.0553,464.5126,108.9362,101.6452,98.0588,66.8915,22.5118,10.4266,380.3139,590.0755,10.1938,92.6431,318.3880,19.3481,251.7068,95.5093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-05-31,4203.4057,712.6234,254.6712,623.8703,475.6718,98.6800,85.4830,98.3944,50.9802,24.5354,11.6461,362.5693,579.4709,13.9703,89.6263,295.4241,72.4583,269.6083,83.7226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-01,4708.3828,742.7523,323.5797,729.9566,619.1941,111.2791,145.6036,157.8813,65.4742,22.2565,0.0000,329.3509,485.4053,14.3225,90.0624,388.8428,90.7564,315.4425,76.2226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-02,4880.2052,801.0928,370.0877,706.1790,649.7190,76.2160,200.9145,267.3101,70.5264,21.5259,14.2391,321.3914,390.1577,22.0460,90.4564,390.6768,105.0658,307.1034,75.4971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-03,5561.0243,855.2072,366.5101,810.7645,657.7052,105.8775,148.0397,599.8442,64.9562,20.8116,0.0000,446.4307,430.3943,25.7476,94.4271,418.5183,112.2506,322.2218,81.3176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-04,5413.5615,882.9807,343.8838,829.1380,642.3744,87.3761,114.7719,529.3175,71.1602,21.2279,0.0000,440.1581,407.7199,23.4267,106.4542,421.8910,122.4049,291.4588,77.8173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-05,5437.2584,1079.3693,389.7469,715.0590,610.2060,115.5697,96.2830,523.3297,76.7697,23.1504,0.0000,450.6808,394.9056,46.0985,130.5342,416.9471,126.7977,158.3027,83.5078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-06,4818.4371,986.0370,233.2449,599.3905,454.4518,102.8301,79.1201,440.3335,56.5586,23.4209,0.0000,466.2485,387.6132,11.9713,155.0780,341.7169,127.9069,248.9944,87.6983,0.0000,15.8223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-07,5307.2361,1201.8025,234.0241,751.2630,439.5415,82.3963,64.6674,523.5786,50.3153,25.5516,0.0000,488.1705,393.2400,0.0000,164.5295,348.7533,124.3575,304.7664,98.2456,0.0000,12.0328,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-08,6524.3713,1299.0759,336.5587,996.8275,608.7827,97.2556,93.6235,510.6440,85.0842,24.1724,0.0000,688.5534,582.0885,15.5548,174.1635,432.1776,121.0817,351.6125,91.2863,0.0000,15.8284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-09,6430.0164,1138.0387,357.9849,987.3558,623.2160,95.5109,121.1105,582.8830,87.4573,22.7810,0.0000,547.8869,631.7727,0.0000,174.7322,470.3789,119.5811,332.7362,91.1434,0.0000,19.5337,0.0000,0.0000,25.9131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-10,6700.1377,995.7824,368.2536,1085.3834,633.0460,118.5356,128.2131,743.4298,80.1864,22.5463,0.0000,706.7001,593.2751,0.0000,159.7215,476.2910,114.1588,319.0895,88.5624,0.0000,17.2099,0.0000,0.0000,49.7530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-11,6929.0335,1041.8305,386.8993,1167.0475,659.8177,159.1707,71.4419,748.7740,68.8470,23.7954,0.0000,755.4772,551.3110,0.0000,164.0043,439.8714,112.3374,392.6334,101.9424,0.0000,0.0000,0.0000,0.0000,83.8324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-12,6768.7357,1053.8085,431.7235,995.3463,631.9064,146.0149,92.9236,730.9080,99.8293,24.7130,16.3536,620.6333,627.3702,0.0000,160.6988,456.4919,100.7503,383.8589,85.0855,0.0000,0.0000,0.0000,0.0000,110.3195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-13,5669.5278,932.5058,299.4565,732.2287,529.3118,85.8815,69.0461,666.0278,117.6555,25.9142,0.0000,450.3446,577.9511,0.0000,159.9778,362.5311,98.4551,343.8259,94.1241,0.0000,20.4103,0.0000,0.0000,103.8801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-14,5583.9896,1055.4583,288.0737,726.4460,472.7852,66.3246,69.4508,659.7097,112.3176,28.8629,0.0000,366.8315,577.3485,0.0000,162.2615,332.4621,107.3506,347.2095,93.9702,0.0000,0.0000,0.0000,0.0000,117.1267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-15,6398.4667,1105.9293,384.9264,1037.5665,576.4023,68.7743,60.3165,702.2969,143.3108,30.4330,0.0000,423.6168,650.7079,0.0000,162.7790,401.1420,107.6876,333.3612,100.0784,0.0000,0.0000,0.0000,0.0000,109.1379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-16,7019.5513,1316.8856,473.8828,1055.4218,626.7243,284.8435,76.8070,646.4829,102.8314,30.3228,0.0000,515.4914,651.6666,0.0000,161.9120,439.5934,110.1362,324.8951,102.0879,0.0000,0.0000,0.0000,0.0000,99.5666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-17,7760.7834,1323.8518,599.4638,1141.0378,672.2639,639.6382,63.6965,708.5059,179.1369,29.5004,0.0000,578.4066,649.8770,0.0000,152.1379,432.9445,96.0765,321.0961,86.8308,0.0000,0.0000,0.0000,0.0000,86.3189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-18,7306.0474,1242.1181,526.0761,1062.2920,605.2613,567.7342,76.1836,521.9286,158.6261,29.3593,0.0000,659.3205,658.1587,0.0000,144.3059,422.4203,113.5097,335.0508,85.7134,0.0000,0.0000,0.0000,0.0000,97.9887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-19,6557.2315,1241.0004,450.2766,836.5682,535.2078,388.6541,84.3828,446.0573,181.2253,32.2557,0.0000,506.5826,638.8185,0.0000,127.2703,412.6410,139.0392,382.5311,72.6957,0.0000,0.0000,0.0000,0.0000,82.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-20,5830.0581,1168.6760,390.5120,666.1932,440.6885,249.0969,58.3651,506.8082,110.9786,34.2158,0.0000,482.6322,558.4049,0.0000,121.2906,335.9530,143.1123,422.1978,71.6923,0.0000,0.0000,0.0000,0.0000,57.4435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7972,0.0000
2026-06-21,5775.7672,1058.4088,355.5309,632.9728,476.7251,261.6751,45.0443,480.4650,98.2302,36.0352,0.0000,460.5785,659.5661,0.0000,115.0086,342.4199,176.7190,442.8642,83.2033,0.0000,0.0000,0.0000,0.0000,50.3201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-22,6924.9642,1075.2859,457.1135,980.5167,588.5127,314.5478,52.1777,700.9530,119.3282,35.4996,0.0000,472.8951,791.2487,0.0000,108.5991,420.4025,223.6503,471.3528,87.3951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.4854,0.0000,0.0000,0.0000,0.0000
2026-06-23,7148.3950,1099.4120,482.1501,1159.4000,594.2828,335.0275,93.1373,629.5233,120.7316,33.5280,13.5973,436.6486,825.7385,0.0000,175.7452,405.2846,248.7576,407.8202,87.6105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-24,7249.4570,1165.8466,458.6100,1171.7996,598.0210,379.8021,123.4363,686.4578,116.4269,33.3998,0.0000,417.7333,721.4182,0.0000,162.2353,428.3048,236.5876,460.7425,88.6350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-25,6972.6857,1110.2755,436.2434,979.5035,587.9788,395.3224,63.8972,564.8081,137.7851,34.6813,13.3206,483.7066,709.4887,0.0000,158.6648,431.9949,192.6457,558.8834,89.4709,0.0000,0.0000,0.0000,24.0148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-26,6781.2309,1072.6709,499.6437,901.1062,571.0511,425.7623,106.0889,455.4027,111.0655,33.4485,0.0000,527.4678,698.8109,0.0000,141.1743,400.5937,200.4423,521.2248,93.3196,0.0000,0.0000,0.0000,21.9577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-27,5693.2236,960.0954,319.5901,565.1462,447.5496,320.6532,76.9561,416.8333,66.6158,34.7441,11.0842,492.9637,610.3946,0.0000,187.4282,310.2641,209.7178,515.0557,129.5622,0.0000,0.0000,0.0000,18.5694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-28,5950.3918,949.9277,368.1597,585.1068,464.7127,402.8892,73.1866,453.4475,64.2453,37.2804,11.1796,529.8880,611.6959,0.0000,176.3205,315.2091,207.7526,539.7585,141.2576,0.0000,0.0000,0.0000,18.3741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-06-29,7085.0486,1105.2920,416.0082,903.6466,584.4483,394.3057,57.8072,621.4686,108.3564,36.4738,17.2882,571.4257,693.2679,0.0000,197.2591,413.2449,227.7339,544.0298,157.0830,0.0000,0.0000,0.0000,21.5954,0.0000,0.0000,0.0000,0.0000,0.0000,14.3138,0.0000,0.0000,0.0000
2026-06-30,7167.1547,1159.3075,428.1070,971.7911,636.0532,427.0337,99.7036,619.3440,107.8235,36.3005,15.7878,622.5089,710.5620,0.0000,248.7173,446.7415,220.8538,226.7763,166.2486,0.0000,0.0000,0.0000,23.4943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-01,6977.1984,1281.9161,450.2314,1090.7385,650.3870,408.1346,54.9867,628.6604,82.7476,37.1981,15.4015,521.3907,730.4172,0.0000,218.9626,426.1503,227.4882,0.0000,130.7227,0.0000,0.0000,0.0000,21.6646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-02,6974.6150,1250.0285,483.9642,1240.8681,618.3211,419.1517,56.4541,641.7401,101.7239,36.0072,21.1506,413.5861,663.4097,0.0000,192.8232,470.1486,240.8715,0.0000,82.5189,0.0000,0.0000,0.0000,25.3301,0.0000,0.0000,0.0000,0.0000,0.0000,16.5173,0.0000,0.0000,0.0000
2026-07-03,6991.8270,1272.4478,541.2425,1113.0617,621.9004,457.3645,86.7851,649.6844,69.1885,36.9840,15.7090,392.6748,726.1463,0.0000,208.9241,432.0604,230.0134,0.0000,97.3889,0.0000,0.0000,0.0000,24.4776,0.0000,0.0000,0.0000,0.0000,0.0000,15.7737,0.0000,0.0000,0.0000
2026-07-04,5714.8941,1041.2440,337.6484,797.2746,464.3951,412.6670,68.8971,536.5623,60.2380,36.7523,12.2751,322.9714,721.9940,0.0000,197.4783,367.3450,203.1186,0.0000,95.9255,0.0000,0.0000,0.0000,21.8214,0.0000,0.0000,0.0000,0.0000,0.0000,16.2859,0.0000,0.0000,0.0000
2026-07-05,5809.0005,1035.8076,407.8562,852.6837,504.5851,409.7995,60.7856,541.8946,81.5896,37.6312,11.7573,282.8980,692.1268,11.3039,200.5018,353.3322,204.0445,0.0000,98.3675,0.0000,0.0000,0.0000,22.0353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-06,7153.3696,1292.1744,512.3328,1145.8772,627.4994,618.8539,67.0298,679.3812,102.0417,39.4080,16.8582,326.8337,731.2033,0.0000,197.6731,467.6475,234.2596,0.0000,94.2957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-07,7795.8238,1396.9289,498.6575,1165.6395,602.8546,562.7297,63.9192,686.3313,112.9299,38.7363,17.9184,969.9356,755.9566,0.0000,184.3912,455.1566,192.4972,0.0000,91.2411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-08,7866.9926,1301.8777,459.7907,1244.7218,639.8700,563.6748,78.4443,699.1525,114.5311,35.3982,18.7978,1008.3574,762.1198,0.0000,180.7291,489.0158,170.2342,0.0000,81.0157,0.0000,0.0000,0.0000,19.2617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-09,7769.2443,1267.0933,423.7554,1124.0340,601.3944,507.4135,82.0540,672.1692,118.4173,35.6730,47.3522,964.1251,854.2709,0.0000,299.4724,508.8808,158.6347,0.0000,84.3374,0.0000,0.0000,0.0000,20.1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-10,7814.0258,1112.2215,427.9636,995.8345,574.7150,495.4350,63.1220,612.6082,139.7881,38.4674,38.1455,1073.5680,1001.5127,0.0000,480.7265,487.9302,171.8241,0.0000,81.7919,0.0000,0.0000,0.0000,18.3715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-11,7239.7517,1120.9464,349.8116,666.6010,447.8477,509.3219,45.7075,531.3112,59.7266,40.3630,41.4916,1063.3772,1185.1002,0.0000,538.3799,393.0412,156.9288,0.0000,73.8825,0.0000,0.0000,0.0000,15.9132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-12,6980.4609,938.7088,330.9746,681.1249,413.6825,371.3501,33.0329,503.6427,47.4765,40.2167,57.0409,1136.4003,1262.9676,0.0000,544.0741,383.7163,133.5737,0.0000,86.8791,0.0000,0.0000,0.0000,15.5992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-13,8945.2007,1183.3012,537.1893,1142.7666,592.6077,602.6389,62.1601,633.5099,72.3344,39.0760,52.6377,1431.2150,1371.2924,0.0000,526.3654,499.1180,116.9757,0.0000,82.0123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-14,9313.4085,1259.8484,558.5266,1152.8131,608.6888,556.7632,68.1628,580.2324,84.9789,40.7276,41.1967,1607.6604,1521.9353,0.0000,516.0963,532.5991,103.2504,0.0000,79.9285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-15,9480.9611,1224.2328,602.4696,1176.1301,607.2641,701.6120,54.7273,592.4059,60.4363,39.2484,59.4208,1700.4695,1482.5143,0.0000,475.8270,500.9660,104.9393,0.0000,80.8703,0.0000,0.0000,0.0000,17.4274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-16,9619.2039,1220.8157,654.6728,1186.1063,617.2293,701.4032,49.5893,580.7516,76.7331,38.9242,46.1527,1744.9598,1485.1005,0.0000,441.1500,564.5211,106.0351,0.0000,86.8225,0.0000,0.0000,0.0000,18.2367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-17,9621.5665,1306.5640,539.7166,1201.7998,640.0500,462.7600,64.2431,568.0637,194.8828,39.4761,51.7414,1859.9562,1479.5338,0.0000,462.8887,527.0023,112.0613,0.0000,92.7901,0.0000,0.0000,0.0000,18.0367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-18,8050.7648,1142.1668,362.1653,750.2327,479.3322,437.3252,54.9482,513.2042,205.7375,44.3752,39.0803,1608.5094,1313.8903,0.0000,474.6554,404.4877,101.4937,0.0000,102.9469,0.0000,0.0000,0.0000,16.2139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-19,7742.8388,1110.9142,414.1706,552.1387,485.1854,504.5273,26.0685,411.9853,218.9250,37.2056,37.4661,1563.7585,1266.7194,0.0000,484.1672,409.4935,105.5748,0.0000,99.0609,0.0000,0.0000,0.0000,15.4777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-20,8440.1738,1200.8717,481.6137,868.0622,620.1369,423.3654,44.1966,275.8306,257.6424,33.1114,47.5590,1754.7339,1407.9558,0.0000,297.8905,490.5843,122.8885,0.0000,93.7786,0.0000,0.0000,0.0000,19.9522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-21,8372.7222,1323.5102,544.5222,1021.3577,660.9165,571.1008,52.4136,348.1483,281.9523,46.9230,73.6955,596.7196,1564.3935,0.0000,281.1809,571.6511,307.5809,0.0000,72.7812,0.0000,20.9216,0.0000,32.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-22,9013.6592,1455.6180,510.9984,950.3672,677.9878,653.0627,31.1555,344.2111,318.6627,33.3247,104.8567,713.1876,1649.4717,0.0000,315.7450,637.7840,456.6771,0.0000,105.2253,0.0000,24.9269,0.0000,30.3969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-23,8751.9942,1416.7395,483.6661,841.5126,694.0116,572.5816,57.1547,312.0133,259.1794,31.5730,98.1995,723.1672,1686.3320,0.0000,421.0596,648.5558,389.8403,0.0000,62.7573,0.0000,24.4679,0.0000,29.1826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-07-24,8661.0847,1536.9725,458.7033,650.4185,680.5815,606.7519,84.9719,266.7810,277.6391,32.3604,101.8545,717.1835,1629.8920,0.0000,467.6115,680.7661,243.7749,0.0000,28.2013,0.0000,131.3079,0.0000,28.0974,0.0000,0.0000,0.0000,0.0000,37.2156,0.0000,0.0000,0.0000,0.0000
2026-07-25,7305.3814,1408.6662,392.5744,352.7357,561.8790,339.6733,67.6867,262.4893,216.6149,39.5763,78.4710,590.0322,1524.8316,0.0000,471.9794,550.8301,204.8043,0.0000,49.7456,0.0000,128.2598,0.0000,23.5360,0.0000,0.0000,0.0000,0.0000,40.9955,0.0000,0.0000,0.0000,0.0000
2026-07-26,7496.4819,1576.0033,316.1993,368.4360,633.5173,331.9245,60.0796,276.2613,192.2256,40.3136,66.7335,597.2791,1598.5333,0.0000,453.0902,526.9202,193.0149,0.0000,51.1395,0.0000,151.4661,0.0000,44.8138,0.0000,0.0000,0.0000,0.0000,18.5308,0.0000,0.0000,0.0000,0.0000
